,link,date,topic,src
77,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rohit-shettysooryavanshi-stunts-performed-by-akshay-kumar/articleshow/74553163.cms,"9 Mar 2020, 17:28",bollywood,TOI
78,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/photo-features/celebs-instagram-pics-you-should-not-miss/photos-vaani-kapoor-looks-regal-in-this-stunning-blush-pink-anarkali-suit/photostory/74552723.cms,"9 Mar 2020, 17:08",bollywood,TOI
79,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/ayushmann-khurrana-response-to-shubh-mangal-zyada-saavdhan-shows-india-has-evolved/articleshow/74552761.cms,"9 Mar 2020, 17:08",bollywood,TOI
80,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/coronavirus-scare-for-urvashi-rautela-holi-is-an-intimate-affair/articleshow/74552659.cms,"9 Mar 2020, 17:04",bollywood,TOI
81,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-padukones-sister-anisha-padukone-on-why-she-chose-sports-over-bollywood-as-a-profession/articleshow/74552615.cms,"9 Mar 2020, 17:09",bollywood,TOI
82,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/priyanka-chopra-and-nick-jonas-just-had-a-lit-and-chill-weekend-with-family-view-photo/articleshow/74552449.cms,"10 Mar 2020, 12:32",bollywood,TOI
83,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/katrina-kaif-defends-rohit-shettys-comment-it-was-taken-out-of-context-and-entirely-misunderstood/articleshow/74552242.cms,"9 Mar 2020, 16:40",bollywood,TOI
84,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/director-homi-adajania-movies-not-be-all-and-end-all-of-my-life/articleshow/74551872.cms,"9 Mar 2020, 16:40",bollywood,TOI
85,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kiara-advani-its-not-like-the-world-changed-post-metoo/articleshow/74551761.cms,"9 Mar 2020, 17:16",bollywood,TOI
86,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/pictures-that-prove-kartik-aaryan-loves-and-aces-his-signature-pose/articleshow/74551523.cms,"9 Mar 2020, 17:06",bollywood,TOI
87,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/from-candid-clicks-with-aryan-khan-and-abram-to-glamorous-selfies-lets-take-a-look-at-the-best-moments-of-suhana-khan-on-instagram/photostory/74551597.cms,"9 Mar 2020, 16:19",bollywood,TOI
88,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kiara-advani-wishes-to-work-with-ranveer-singh-calls-him-an-interesting-actor/articleshow/74551324.cms,"9 Mar 2020, 22:47",bollywood,TOI
89,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/when-ranveer-singh-and-deepika-padukone-won-over-social-media-with-their-pda/ranveer-singhs-mushy-comment-on-deepika-padukones-latest-pictures-is-unmissable/photostory/74551142.cms,"9 Mar 2020, 15:37",bollywood,TOI
90,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/bhumi-pednekar-have-been-instinctively-correct-about-roles-ive-chosen/articleshow/74551030.cms,"9 Mar 2020, 17:12",bollywood,TOI
91,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sara-ali-khan-looks-stunningly-radiant-in-this-epic-selfie-with-fans/articleshow/74550792.cms,"9 Mar 2020, 22:41",bollywood,TOI
92,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/photo-features/disha-patanis-interesting-instagram-pictures/disha-patani-nails-the-all-black-look-in-this-unseen-photo-from-the-sets/photostory/74550639.cms,"9 Mar 2020, 15:11",bollywood,TOI
93,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/taapsee-pannu-to-learn-kutchi-language-for-rashmi-rocket/articleshow/74550623.cms,"9 Mar 2020, 15:08",bollywood,TOI
94,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sachin-a-billion-dreams-producer-to-make-film-on-brewsters-millions/articleshow/74550561.cms,"9 Mar 2020, 15:24",bollywood,TOI
95,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kartik-aaryans-mother-asks-him-to-wear-his-sling-and-it-is-all-things-relatable-watch/articleshow/74550439.cms,"9 Mar 2020, 22:42",bollywood,TOI
96,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/this-is-how-angrezi-medium-director-homi-adjania-shot-with-actor-irrfan-khan-on-the-set/articleshow/74550051.cms,"9 Mar 2020, 14:42",bollywood,TOI
97,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-malaika-arora-grabs-everyones-attention-as-she-steps-out-in-a-vibrant-multi-coloured-athleisure/articleshow/74549693.cms,"9 Mar 2020, 14:26",bollywood,TOI
98,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/angrezi-medium-sanya-malhotra-and-radhika-madan-groove-to-nachan-nu-jee-karda-watch-video/articleshow/74549209.cms,"9 Mar 2020, 13:40",bollywood,TOI
99,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kareena-kapoor-saif-ali-khan-and-taimur-twin-in-the-same-black-t-shirt-and-we-totally-love-it/articleshow/74548990.cms,"9 Mar 2020, 22:43",bollywood,TOI
100,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/baaghi-3-this-bts-picture-of-tiger-shroff-shraddha-kapoor-and-vijay-varma-from-the-set-is-simply-unmissable/articleshow/74549095.cms,"9 Mar 2020, 13:31",bollywood,TOI
101,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anubhav-sinha-turns-abusive-over-thappad-bo-report-apologises/articleshow/74549078.cms,"9 Mar 2020, 13:49",bollywood,TOI
102,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/photo-features/karisma-kapoors-pictures-you-should-not-miss/karisma-kapoor-latest-workout-pictures-will-drive-away-your-monday-blues/photostory/74548929.cms?,"9 Mar 2020, 13:26",bollywood,TOI
